X,Contig119|48518-51184|+|,Contig119|64539-66223|-|,Contig135|287659-289934|+|,Contig135|291044-293318|+|,Contig135|294667-296933|+|,Contig135|297803-302075|+|,Contig150|100731-103199|+|,Contig49|19050-23354|+|,Contig5|323601-327901|-|,tig00057289|6506-7863|+|,X_10|112770-113091|-|,Y_Contig26|124571-125838|+|,Y_Contig26|126053-127299|+|,Y_Contig26|128500-130879|+|,Y_Contig26|27741-32059|-|,Y_Contig26|33198-33434|+|,Y_Contig26|34026-34351|+|,Y_Contig26|73643-77222|+|,Y_Contig26|79294-83324|+|,Y_Contig26|83322-86727|-|,Y_Contig26|93293-97591|-|,Y_scaffold5|346794-348945|+|,Y_scaffold7|19020-23280|+|,Y_scaffold7|689715-692269|+|,Y_scaffold7|693863-696430|+|,Y_scaffold7|698009-700579|+|,Y_scaffold7|702162-706449|+|,Contig79|17073-17147|+|,Contig79|20114-20260|+|,Contig79|28845-28919|+|,Contig79|30822-30968|+|,Contig79|35004-35150|+|,Contig79|40081-41084|-|,Contig79|13180-14145|-|,Contig79|31198-31264|+|,Y_Contig26|123164-124356|+|,Contig119|44821-45358|-|,Y_Contig26|11454-12015|+|,Y_Contig26|18596-22715|+|,Y_Contig26|6763-8366|+|,Y_Contig20|256751-260792|-|,Y_Contig20|263466-267507|-|,Y_Contig20|268099-271863|-|,Contig135|328888-330523|-|,Contig5|367183-370181|-|,Contig5|113171-116983|+|,Contig5|70367-74180|+|,X_10|42102-45815|-|,3_scaffold1|82591-83966|-|,Y_Contig26|88263-91914|-|,2L_1|20193357-20194686|-|,2L_1|20248093-20249401|-|,Y_Contig26|36446-39903|-|,2R_18|665527-668929|-|,Y_Contig26|12013-15383|+|,Y_Contig20|261387-262514|-|,Y_Contig17|75693-79024|+|,Contig11|34119-37421|+|,Contig5|307437-308188|+|,Contig5|479945-481134|+|,X_10|113057-113960|-|,Contig119|58079-59406|-|,Y_scaffold5|341448-344514|+|,2L_1|20255613-20258690|-|,3R_28|3954385-3957417|-|,Contig79|12677-13182|-|,Y_Contig10|241546-242605|-|,Y_Contig10|248772-249888|-|,Y_Contig10|312110-314979|+|,Y_Contig10|321604-322552|+|,Y_Contig10|340997-343846|+|,Y_Contig10|362894-363983|+|,Y_Contig10|386824-387768|+|,2R_20|1269356-1269409|+|,Y_Contig70|11173-13687|+|,Y_Contig70|16541-18423|+|,3R_5|68541-68648|+|,2R_18|692028-692215|+|,Y_Contig70|14560-16179|-|,Y_Contig70|9233-10811|-|,Contig119|60219-60370|+|,Y_Contig26|24030-26576|-|,Y_Contig26|127278-128104|+|,Y_Contig26|33429-33578|+|,2L_1|11365843-11368214|+|,Contig79|42511-44652|-|,Contig119|35128-35454|+|,Contig79|5655-6019|+|,Contig119|60368-60772|+|,Contig119|43705-44031|-|,Contig79|42282-42514|+|,Contig79|7187-7419|-|,Contig79|10829-12679|-|,2R_21|21088229-21090148|+|,3_scaffold1|80781-82605|-|,Y_Contig26|2254-2689|+|,Y_Contig70|5613-6048|+|,2L_1|20193280-20193360|-|,2L_1|20247564-20248096|-|,Contig119|42718-43720|-|,X_7|135043-136795|-|,Contig150|103194-104919|+|,3R_5|19683-20286|-|,3R_5|46496-48181|-|,3R_5|52818-54474|-|,tig00022795|13724-14327|+|,tig00022795|28713-29723|+|,Y_Contig26|100315-101150|-|,Y_Contig26|116339-117458|-|,Y_Contig26|122318-123015|+|,Y_Contig26|34816-35402|-|,Y_Contig26|40804-42451|-|,Y_Contig26|43408-43603|-|,Y_Contig26|43612-45220|-|,Y_Contig26|46362-47070|-|,Y_Contig26|48018-49139|-|,Y_Contig26|51159-52825|-|,Y_Contig26|53318-54286|-|,Y_Contig26|54779-55747|-|,Y_Contig26|56699-57824|-|,Y_Contig26|60475-61078|-|,Y_Contig26|62074-63185|-|,Y_Contig26|64225-65893|-|,Y_Contig26|66860-68529|-|,Y_Contig26|72051-72654|-|,Y_Contig26|77946-79030|-|,Y_Contig26|97601-97958|-|,Y_Contig26|34349-34653|-|,3R_5|68215-68413|+|,Y_Contig26|50097-51127|-|,2R_20|1275288-1276850|+|,Y_Contig26|58779-59720|-|,Y_Contig26|70314-71296|-|,Contig5|372018-373428|-|,Y_scaffold5|349853-351307|+|,Contig119|35446-36118|+|,Contig119|60764-62054|+|,Contig79|6011-7190|+|,Y_Contig26|87593-88264|-|,Y_Contig26|92623-93294|-|,Contig79|27908-28004|-|,Contig79|34049-34144|-|,Contig79|37931-38026|-|,Contig95|3782-5075|+|,Contig95|752-2033|+|,Contig79|19315-19382|-|,Y_Contig26|2693-3880|+|,Y_Contig70|6052-6495|+|,Y_Contig26|40562-40805|-|,2L_1|20152818-20153306|-|,2L_2|121852-122992|+|,2R_20|1819963-1821059|-|,2L_1|13650159-13651288|-|,2L_1|20246960-20247585|-|,Y_Contig26|113043-113592|-|,Y_Contig10|363986-365070|+|,3R_5|68414-68544|-|,Contig119|44016-44827|-|,3L_1|21345681-21346585|+|,Y_Contig10|322542-323409|+|,Y_Contig10|387758-388616|+|,Y_scaffold4|1846105-1846969|+|,Y_scaffold4|1888313-1889091|+|,Y_Contig26|60197-60475|-|,Y_Contig26|71773-72051|-|,Y_Contig26|69496-70277|-|,Y_Contig26|40384-40571|-|,Y_Contig26|100126-100335|-|,Y_Contig70|18421-18965|+|,Y_Contig26|46188-46363|-|,2L_1|20153302-20154005|+|,tig00057289|6095-6377|-|,2L_1|20259992-20260192|+|,3R_5|19275-19684|-|,tig00022795|14326-14753|+|,Y_Contig26|101479-101592|+|,Y_Contig26|117800-118401|+|,Y_Contig26|35843-36446|+|,Y_Contig26|42794-43405|+|,Y_Contig26|45563-46188|+|,Y_Contig26|47397-48018|+|,Y_Contig26|49482-50096|+|,Y_Contig26|53154-53319|+|,Y_Contig26|54615-54780|+|,Y_Contig26|56076-56698|+|,Y_Contig26|58153-58778|+|,Y_Contig26|61450-62073|+|,Y_Contig26|63514-64115|+|,Y_Contig26|66222-66824|+|,Y_Contig26|68858-69460|+|,Y_Contig26|72983-73557|+|,Y_Contig26|98287-98400|+|,Contig119|42262-42723|-|,Y_Contig26|105307-105852|+|,Y_Contig26|111755-112271|+|,Y_Contig26|114422-114936|+|,Y_Contig70|6500-7022|+|,Y_Contig70|7027-7415|+|,Y_Contig26|102079-102610|+|,Y_Contig26|102769-103325|+|,Y_Contig26|103325-103856|-|,Y_Contig26|104013-104543|-|,Y_Contig26|104833-105170|+|,Y_Contig26|106043-106598|-|,Y_Contig26|106887-107443|+|,Y_Contig26|107575-107880|+|,Y_Contig26|108160-108609|+|,Y_Contig26|108984-109538|+|,Y_Contig26|109670-109975|+|,Y_Contig26|110254-110703|+|,Y_Contig26|111002-111476|-|,Y_Contig26|112794-112887|-|,Y_Contig26|113586-114142|-|,Y_Contig26|114936-115496|-|,Y_Contig26|115629-116183|-|,Y_Contig26|40077-40225|-|,Y_Contig26|59715-60042|-|,Y_Contig26|71292-71618|-|,Y_Contig26|86773-87290|-|,Y_Contig26|91905-92319|-|,Y_Contig26|98884-99438|+|,Y_Contig26|112271-112827|-|,Y_Contig26|77259-77790|-|,Y_Contig26|99438-99968|-|,tig00002845|0-301|+|,Contig119|57527-58081|-|,3R_9|0-555|+|,Contig119|64034-64542|-|,Y_Contig74|53704-54187|-|,Y_Contig74|64194-64676|+|,Y_scaffold4|1659846-1660307|+|,Y_Contig4|562869-562903|+|,Y_Contig4|82537-82571|-|,X_3|0-433|+|,Y_Contig26|124355-124521|-|,Y_Contig26|125837-126003|-|,Y_Contig26|128102-128450|-|,Y_Contig122|52027-52420|-|,Y_Contig26|108604-108907|-|,Y_Contig26|110698-111001|-|,Contig119|51181-51440|-|,Contig119|52691-53059|-|,Contig119|54312-54683|-|,Contig119|55924-56293|-|,Y_scaffold4|1281133-1281490|+|,Y_scaffold4|1285370-1285728|+|,Y_Contig26|101591-101946|+|,Y_Contig26|98399-98751|+|,2L_1|20260177-20260507|+|,2L_1|20246641-20246968|-|,Y_Contig26|39911-40080|+|,Y_Contig26|123016-123170|-|,3R_5|69211-69514|+|,Y_Contig26|10832-11129|+|,Y_Contig26|17973-18271|+|,Y_Contig26|6146-6438|+|,3_scaffold1|2058318-2058624|-|,Contig119|31824-32097|-|,tig00051078|5939-6207|-|,Contig79|19244-19315|-|,Contig79|27850-27921|-|,Y_scaffold4|1127623-1127830|+|,Y_scaffold4|1155351-1155554|+|,Y_scaffold4|1250817-1251027|+|,Y_scaffold4|1159151-1159352|+|,Y_Contig26|33553-33722|+|,Y_Contig26|101946-102083|-|,Y_Contig26|102610-102773|-|,Y_Contig26|103852-104013|+|,Y_Contig26|104539-104700|+|,Y_Contig26|104700-104837|-|,Y_Contig26|105185-105322|-|,Y_Contig26|106594-106754|+|,Y_Contig26|106754-106891|-|,Y_Contig26|107443-107579|-|,Y_Contig26|108005-108164|-|,Y_Contig26|108908-108988|-|,Y_Contig26|109538-109674|-|,Y_Contig26|110100-110258|-|,Y_Contig26|111472-111633|+|,Y_Contig26|111633-111770|-|,Y_Contig26|112883-113043|+|,Y_Contig26|114138-114300|+|,Y_Contig26|114300-114437|-|,Y_Contig26|115492-115629|+|,Y_Contig26|116179-116339|+|,Y_Contig26|40221-40384|+|,Y_Contig26|60038-60197|+|,Y_Contig26|71614-71773|+|,Y_Contig26|87286-87423|+|,Y_Contig26|92315-92452|+|,Y_Contig26|98751-98888|-|,Y_Contig26|105913-106043|+|,Y_Contig26|77793-77946|+|,Y_Contig26|99971-100126|+|,Contig119|62301-62418|+|,Y_Contig26|107885-108005|+|,Y_Contig26|109980-110100|+|,Y_Contig26|87423-87552|-|,Y_Contig26|92452-92581|-|,3L_1|17053255-17053379|+|,3L_1|21752657-21752768|+|,Y_scaffold4|2589422-2589550|-|,Y_Contig70|7715-7822|+|,tig00002845|303-406|+|,3R_5|19174-19274|-|,tig00022795|14754-14853|+|,tig00022795|29724-29782|+|
Y_Contig26|60475-61078|-|,0.0686674009,NA,NA,NA,NA,0.0726706107,NA,0.0444325218,0.0640485321,NA,NA,NA,NA,NA,0.0391591505,NA,NA,0.0426657355,0.0468198770,0.0409051703,0.0391591505,NA,0.0498583153,NA,NA,NA,0.0408982880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0479352060,NA,0.0391591505,0.0391591505,0.0409166216,NA,0.0644954007,0.0391591505,0.0391591505,0.0426557590,NA,0.0391591505,NA,NA,0.0426657355,0.0391469727,0.0479507811,NA,0.0391591505,0.0391591505,NA,NA,NA,NA,0.0379853780,0.0393602405,0.0409051703,NA,NA,NA,0.0409051703,NA,0.0374025290,NA,NA,NA,0.0524736229,0.0505868282,NA,NA,0.0551469011,0.0562130248,NA,0.0409166216,0.0000000000,NA,0.0479655434,0.0514667710,NA,NA,NA,NA,NA,NA,0.0604132491,0.0479655434,0.0409051703,0.0638088055,0.0638088055,NA,0.0689903883,0.0914164963,0.0497168641,0.0444325218,0.0827421833,0.0748055180,0.0733784063,0.0748204814,0.0782492091,0.0461707499,0.0552557112,0.0438084222,0.0602284377,0.0533547845,0.0421928338,0.0476632839,0.0551662583,0.0426503781,0.0461893426,0.0391477368,0.0391477368,0.0426534668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|62074-63185|-|,0.0684861741,NA,NA,NA,NA,0.0615487959,NA,0.0454592720,0.0541114312,NA,NA,NA,NA,NA,0.0454563059,NA,NA,0.0400128120,0.0536799647,0.0348910755,0.0454563059,NA,0.0483455377,NA,NA,NA,0.0409931750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483289639,NA,0.0425927818,0.0425927818,0.0445048300,NA,0.0503535967,0.0416394926,0.0416394926,0.0444993678,NA,0.0445014173,NA,NA,0.0464125620,0.0387925066,0.0483337940,NA,0.0425927818,0.0387924998,NA,NA,NA,NA,0.0440619315,0.0427114575,0.0444993678,NA,NA,NA,0.0368965396,NA,0.0387925066,NA,NA,NA,0.0570565154,0.0465956264,NA,NA,0.0453704350,0.0461940584,NA,0.0474197590,0.0000000000,NA,0.0473756941,0.0562696549,NA,NA,NA,NA,NA,NA,0.0610303294,0.0473756941,0.0468971133,0.0559961466,0.0559961466,NA,0.0660320027,0.0780380052,0.0497526766,0.0454592720,0.0744076061,0.0606794500,0.0596426840,0.0669897112,0.0781281375,0.0419257902,0.0436251155,0.0413538470,0.0459035886,0.0538368336,0.0476573691,0.0513869256,0.0318121555,0.0350097449,0.0304232197,0.0135529225,0.0125011175,0.0145449476,0.0374017702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|64225-65893|-|,0.0684861741,NA,NA,NA,NA,0.0512186704,NA,0.0231354606,0.0483145286,NA,NA,NA,NA,NA,0.0256122449,NA,NA,0.0337143592,0.0353265962,0.0348900117,0.0218996517,NA,0.0237574728,NA,NA,NA,0.0327133678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262333632,NA,0.0200500809,0.0200500809,0.0238420556,NA,0.0503583514,0.0249937212,0.0249937212,0.0213342618,NA,0.0212828429,NA,NA,0.0249926659,0.0324756416,0.0231354606,NA,0.0200622710,0.0206678364,NA,NA,NA,NA,0.0204981703,0.0195172950,0.0225170313,NA,NA,NA,0.0312349442,NA,0.0306032174,NA,NA,NA,0.0535172975,0.0450551071,NA,NA,0.0437016811,0.0444940996,NA,0.0262509203,0.0000000000,NA,0.0237546557,0.0500845797,NA,NA,NA,NA,NA,NA,0.0461902856,0.0249937212,0.0220470616,0.0521313967,0.0521313967,NA,0.0631763693,0.0792389443,0.0402569860,0.0225176987,0.0725513887,0.0377953326,0.0373136143,0.0651505979,0.0724819559,0.0406551415,0.0490287267,0.0428718920,0.0440828922,0.0324988587,0.0422294383,0.0296177260,0.0303332854,0.0385158408,0.0133399724,0.0188328026,0.0177754280,0.0300860758,0.0321911449,0.0237981453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|66860-68529|-|,0.0787697855,NA,NA,NA,NA,0.0518218091,NA,0.0237393350,0.0489113368,NA,NA,NA,NA,NA,0.0262184269,NA,NA,0.0316266735,0.0360097274,0.0337009505,0.0225037170,NA,0.0237422251,NA,NA,NA,0.0333400166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0268414802,NA,0.0206537649,0.0206537649,0.0245349404,NA,0.0491447586,0.0255966342,0.0255966342,0.0219405554,NA,0.0218863370,NA,NA,0.0255969225,0.0330759749,0.0237393350,NA,0.0206663198,0.0212694335,NA,NA,NA,NA,0.0204866340,0.0201243052,0.0231216697,NA,NA,NA,0.0318314173,NA,0.0312018319,NA,NA,NA,0.0542664382,0.0481396831,NA,NA,0.0470433788,0.0461940584,NA,0.0268539992,0.0000000000,NA,0.0243577643,0.0507544473,NA,NA,NA,NA,NA,NA,0.0461584491,0.0255966342,0.0226720582,0.0559961466,0.0559961466,NA,0.0688998170,0.0780881943,0.0408845701,0.0231210010,0.0744076061,0.0377711183,0.0372870917,0.0669897112,0.0768947763,0.0419205796,0.0470695188,0.0443916535,0.0477292863,0.0331207049,0.0476573691,0.0309126199,0.0332943349,0.0403532122,0.0139372768,0.0167141554,0.0156590227,0.0300612621,0.0391477368,0.0237755185,0.0066246516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|72051-72654|-|,0.0686674009,NA,NA,NA,NA,0.0764159466,NA,0.0479849346,0.0676981833,NA,NA,NA,NA,NA,0.0426802918,NA,NA,0.0462055733,0.0505652129,0.0444325218,0.0426802918,NA,0.0537118989,NA,NA,NA,0.0444194293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0514876189,NA,0.0426802918,0.0426802918,0.0444502052,NA,0.0681718879,0.0426802918,0.0426802918,0.0461893426,NA,0.0426802918,NA,NA,0.0462055733,0.0426557590,0.0515158586,NA,0.0426802918,0.0426802918,NA,NA,NA,NA,0.0417167386,0.0429000783,0.0444325218,NA,NA,NA,0.0444325218,NA,0.0409051703,NA,NA,NA,0.0562687076,0.0543675646,NA,NA,0.0587505203,0.0598895120,NA,0.0444502052,0.0000000000,NA,0.0515369872,0.0552982074,NA,NA,NA,NA,NA,NA,0.0640168683,0.0515369872,0.0444325218,0.0599136549,0.0599136549,NA,0.0719229480,0.0934614889,0.0532883078,0.0479849346,0.0867663499,0.0785791208,0.0773624911,0.0787966455,0.0823142721,0.0497168641,0.0570607674,0.0479236718,0.0602207407,0.0569454642,0.0421928338,0.0497555700,0.0587313358,0.0461777296,0.0497480765,0.0426503781,0.0426503781,0.0461684197,0.0066639413,0.0408982880,0.0391507825,0.0426503781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|77946-79030|-|,0.0684861741,NA,NA,NA,NA,0.0551092698,NA,0.0397997376,0.0505802108,NA,NA,NA,NA,NA,0.0397933780,NA,NA,0.0360995023,0.0449649415,0.0265305992,0.0397933780,NA,0.0414908313,NA,NA,NA,0.0343906946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407604972,NA,0.0368806655,0.0368806655,0.0388299857,NA,0.0437735466,0.0368806655,0.0368806655,0.0388177679,NA,0.0388231748,NA,NA,0.0388231748,0.0310785854,0.0427238561,NA,0.0368806655,0.0359088479,NA,NA,NA,NA,0.0401936624,0.0369856154,0.0388177679,NA,NA,NA,0.0330046771,NA,0.0330035165,NA,NA,NA,0.0492786933,0.0403713392,NA,NA,0.0370755848,0.0377450203,NA,0.0417899922,0.0000000000,NA,0.0417503277,0.0516011906,NA,NA,NA,NA,NA,NA,0.0496732404,0.0417503277,0.0409643356,0.0482888938,0.0482888938,NA,0.0688998170,0.0739832556,0.0441041898,0.0397997376,0.0707003033,0.0552160887,0.0539821811,0.0633165289,0.0712144102,0.0359355925,0.0437683765,0.0404664586,0.0532138020,0.0481364967,0.0260919337,0.0453593220,0.0496383171,0.0407557621,0.0497956386,0.0397005575,0.0397005575,0.0456914238,0.0409052133,0.0421317958,0.0437760350,0.0437267592,0.0444078546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|97601-97958|-|,0.0892139571,NA,NA,NA,NA,0.0735668371,NA,0.0373311633,0.0643536227,NA,NA,NA,NA,NA,0.0343964157,NA,NA,0.0402897518,0.0344203049,0.0343964157,0.0343964157,NA,0.0425916406,NA,NA,NA,0.0373290007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373311633,NA,0.0343964157,0.0343964157,0.0343964157,NA,0.0713353086,0.0343964157,0.0343964157,0.0373311633,NA,0.0343964157,NA,NA,0.0373311633,0.0343899784,0.0462313130,NA,0.0343964157,0.0343964157,NA,NA,NA,NA,0.0334869931,0.0346948153,0.0373311633,NA,NA,NA,0.0343899784,NA,0.0314638560,NA,NA,NA,0.0493773866,0.0463653293,NA,NA,0.0493773866,0.0479233135,NA,0.0373462768,0.0000000000,NA,0.0402788617,0.0348671406,NA,NA,NA,NA,NA,NA,0.0522017189,0.0402897518,0.0343964157,0.0599136549,0.0599136549,NA,0.0776004876,0.0978337608,0.0522017189,0.0373311633,0.0863156762,0.0799864778,0.0799864778,0.0800228159,0.0797091228,0.0112896927,0.0552950053,0.0453424434,0.0560559829,0.0433713084,0.0422294383,0.0415092718,0.0554024578,0.0403136446,0.0373462768,0.0343899784,0.0343899784,0.0373290007,0.0402963946,0.0373290007,0.0343899784,0.0373290007,0.0402810501,0.0227679847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|34349-34653|-|,0.0619768762,NA,NA,NA,NA,0.0652852552,NA,0.0267924418,0.0510771206,NA,NA,NA,NA,NA,0.0233881561,NA,NA,0.0302054244,0.0335877020,0.0233881561,0.0233881561,NA,0.0353127624,NA,NA,NA,0.0200097648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267924418,NA,0.0233881561,0.0233881561,0.0233881561,NA,0.0589390223,0.0233881561,0.0233881561,0.0267924418,NA,0.0233881561,NA,NA,0.0267924418,0.0200097648,0.0370872013,NA,0.0233881561,0.0233881561,NA,NA,NA,NA,0.0178803638,0.0236249806,0.0267924418,NA,NA,NA,0.0234025983,NA,0.0200097648,NA,NA,NA,0.0406970267,0.0406970267,NA,NA,0.0407241972,0.0423038977,NA,0.0267895297,0.0000000000,NA,0.0302142408,0.0380031100,NA,NA,NA,NA,NA,NA,0.0475313111,0.0267924418,0.0233881561,0.0388740966,0.0388740966,NA,0.0623759470,0.0827385202,0.0440317155,0.0267924418,0.0800842481,0.0727311744,0.0727311744,0.0691111098,0.0700804952,0.0370872013,0.0405864201,0.0420844916,0.0513413812,0.0337524706,0.0281895431,0.0302142006,0.0477555508,0.0268040113,0.0233881561,0.0234025983,0.0234025983,0.0268128671,0.0371111898,0.0268128671,0.0234025983,0.0268128671,0.0336537549,0.0234025983,0.0302054244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3R_5|68215-68413|+|,0.1369519045,NA,NA,NA,NA,0.1202599207,NA,0.1085634809,0.1085372297,NA,NA,NA,NA,NA,0.1085634809,NA,NA,0.1143774999,0.1296488501,0.1085634809,0.1085634809,NA,0.0988269582,NA,NA,NA,0.1085634809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1027230142,NA,0.1085634809,0.1085634809,0.1085634809,NA,0.1283393818,0.1085634809,0.1085634809,0.1144560875,NA,0.1085634809,NA,NA,0.1144560875,0.1085634809,0.1202686741,NA,0.1085634809,0.1085634809,NA,NA,NA,NA,0.1169301061,0.1103640819,0.1144560875,NA,NA,NA,0.1144560875,NA,0.1085634809,NA,NA,NA,0.1390320324,0.1390320324,NA,NA,0.1269195219,0.1287231008,NA,0.1085634809,NA,NA,0.1144560875,0.1407792417,NA,NA,NA,NA,NA,NA,0.1145878688,0.1085634809,0.1085634809,0.1322094318,0.1322094318,NA,0.1275430671,0.1797264503,0.1143774999,0.1085634809,0.1269195219,0.1209670706,0.1209670706,0.1209670706,0.1209670706,0.1693752148,0.1567533471,0.1241417670,0.1803782869,0.1271023478,0.1586913838,0.1085634809,0.1695279603,0.1567533471,0.1444340823,0.1444340823,0.1444340823,0.1444340823,0.1756133685,0.1444340823,0.1506183009,0.1506183009,0.1692539983,0.1568611708,0.1756646059,0.1323191995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y_Contig26|50097-51127|-|,0.1908526751,NA,NA,NA,NA,0.0623872640,NA,0.0522671998,0.0574886308,NA,NA,NA,NA,NA,0.0522653060,NA,NA,0.0487516892,0.0592824055,0.0443245982,0.0522653060,NA,0.0533080593,NA,NA,NA,0.0445648197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0543505452,NA,0.0491489551,0.0491489551,0.0512279601,NA,0.0535010889,0.0491489551,0.0491489551,0.0501860314,NA,0.0512255328,NA,NA,0.0533067024,0.0429588036,0.0533080593,NA,0.0491489551,0.0450143039,NA,NA,NA,NA,0.0520696411,0.0491489551,0.0501860314,NA,NA,NA,0.0429558912,NA,0.0439889505,NA,NA,NA,0.0646427039,0.0575070010,NA,NA,0.0630171142,0.0630171142,NA,0.0533617539,NA,NA,0.0543529917,0.0610713336,NA,NA,NA,NA,NA,NA,0.0649978835,0.0543529917,0.0531244801,0.0903465831,0.0843849567,NA,0.0839478928,0.0854031196,0.0538507562,0.0522671998,0.0973465295,0.0645899283,0.0647048227,0.0905831643,0.0993051399,0.0485915023,0.0471730938,0.0529898208,0.0668458349,0.0594689351,0.0911067512,0.0548106160,0.0330967360,0.0357990937,0.0400311499,0.0278464726,0.0266661781,0.0327502522,0.0587745220,0.0299740189,0.0368582488,0.0357951864,0.0630118355,0.0478213875,0.0503468108,0.0405665412,0.1562279855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
